indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5
CHR-Sequence-1081,12.8404669261,28.4046692607,58.3657587549,0.389105058366,0.0,13.6186770428,39.2996108949,47.0817120623,0.0,0.0,7.78210116732,31.906614786,60.3112840467,0.0,0.0
CHR-Sequence-1083,3.11284046693,23.7354085603,72.7626459144,0.389105058366,0.0,2.72373540856,31.906614786,64.9805447471,0.389105058366,0.0,1.94552529183,19.4552529183,78.2101167315,0.389105058366,0.0
CHR-Sequence-1084,5.83657587549,27.626459144,65.3696498054,1.1673151751,0.0,7.00389105058,31.1284046693,61.8677042802,0.0,0.0,1.94552529183,19.0661478599,78.2101167315,0.778210116732,0.0
CHR-Sequence-1085,3.50194552529,17.5097276265,77.4319066148,1.55642023346,0.0,4.66926070039,32.6848249027,62.6459143969,0.0,0.0,1.94552529183,19.4552529183,77.8210116732,0.778210116732,0.0
CHR-Sequence-1087,3.50194552529,19.0661478599,77.0428015564,0.389105058366,0.0,4.28015564202,33.8521400778,61.4785992218,0.0,0.389105058366,1.55642023346,19.4552529183,78.2101167315,0.778210116732,0.0
CHR-Sequence-1089,24.1245136187,37.3540856031,38.1322957198,0.389105058366,0.0,20.6225680934,38.9105058366,40.46692607,0.0,0.0,16.7315175097,33.8521400778,48.2490272374,1.1673151751,0.0
CHR-Sequence-1090,23.3463035019,31.1284046693,44.7470817121,0.778210116732,0.0,23.3463035019,37.3540856031,39.2996108949,0.0,0.0,15.1750972763,36.186770428,47.4708171206,1.1673151751,0.0
CHR-Sequence-1096,3.50194552529,26.8482490272,68.4824902724,1.1673151751,0.0,4.28015564202,26.4591439689,69.2607003891,0.0,0.0,1.94552529183,21.0116731518,76.2645914397,0.778210116732,0.0
CHR-Sequence-1098,22.5680933852,35.0194552529,42.0233463035,0.389105058366,0.0,23.7354085603,40.8560311284,35.4085603113,0.0,0.0,13.2295719844,34.2412451362,52.140077821,0.389105058366,0.0
CHR-Sequence-1100,24.513618677,30.7392996109,44.3579766537,0.389105058366,0.0,26.4591439689,33.8521400778,39.6887159533,0.0,0.0,13.6186770428,36.186770428,49.8054474708,0.389105058366,0.0
CHR-Sequence-1101,21.4007782101,38.5214007782,39.6887159533,0.389105058366,0.0,22.5680933852,43.1906614786,34.2412451362,0.0,0.0,15.5642023346,36.9649805447,46.3035019455,0.778210116732,0.389105058366
CHR-Sequence-1105,12.8404669261,32.2957198444,54.8638132296,0.0,0.0,18.2879377432,36.186770428,45.5252918288,0.0,0.0,7.39299610895,25.2918287938,67.3151750973,0.0,0.0
CHR-Sequence-1106,21.7898832685,36.186770428,40.8560311284,1.1673151751,0.0,24.1245136187,31.906614786,43.9688715953,0.0,0.0,15.5642023346,34.2412451362,49.4163424125,0.389105058366,0.389105058366
CHR-Sequence-1107,26.0700389105,31.1284046693,41.6342412451,1.1673151751,0.0,28.0155642023,38.1322957198,33.8521400778,0.0,0.0,15.5642023346,39.6887159533,43.9688715953,0.389105058366,0.389105058366
CHR-Sequence-1110,22.5680933852,28.7937743191,47.859922179,0.778210116732,0.0,26.4591439689,38.9105058366,34.6303501946,0.0,0.0,13.2295719844,26.4591439689,58.7548638132,1.55642023346,0.0
CHR-Sequence-1118,17.1206225681,33.0739299611,49.4163424125,0.389105058366,0.0,15.953307393,33.4630350195,50.5836575875,0.0,0.0,13.2295719844,38.9105058366,47.4708171206,0.389105058366,0.0
CHR-Sequence-1121,5.44747081712,31.5175097276,62.2568093385,0.778210116732,0.0,8.56031128405,38.1322957198,53.3073929961,0.0,0.0,5.05836575875,24.513618677,69.6498054475,0.778210116732,0.0
CHR-Sequence-1122,4.28015564202,32.2957198444,61.8677042802,1.55642023346,0.0,6.61478599222,35.4085603113,57.9766536965,0.0,0.0,1.94552529183,29.5719844358,67.7042801556,0.778210116732,0.0
CHR-Sequence-1123,2.33463035019,19.4552529183,77.0428015564,1.1673151751,0.0,5.05836575875,26.0700389105,68.8715953307,0.0,0.0,1.55642023346,14.0077821012,83.6575875486,0.778210116732,0.0
CHR-Sequence-1124,2.72373540856,20.6225680934,75.8754863813,0.778210116732,0.0,5.05836575875,27.626459144,67.3151750973,0.0,0.0,1.1673151751,15.1750972763,82.4902723735,1.1673151751,0.0
CHR-Sequence-1127,3.89105058366,18.2879377432,77.4319066148,0.389105058366,0.0,1.94552529183,19.8443579767,78.2101167315,0.0,0.0,1.94552529183,21.4007782101,76.2645914397,0.389105058366,0.0
CHR-Sequence-1131,3.50194552529,26.8482490272,69.2607003891,0.389105058366,0.0,5.05836575875,28.7937743191,66.1478599222,0.0,0.0,1.94552529183,20.233463035,77.4319066148,0.0,0.389105058366
CHR-Sequence-1132,13.2295719844,27.626459144,58.7548638132,0.389105058366,0.0,9.33852140078,35.0194552529,55.6420233463,0.0,0.0,8.17120622568,35.4085603113,56.420233463,0.0,0.0
CHR-Sequence-1136,9.72762645914,33.0739299611,56.0311284047,1.1673151751,0.0,17.8988326848,35.0194552529,47.0817120623,0.0,0.0,5.44747081712,24.9027237354,69.2607003891,0.389105058366,0.0
CHR-Sequence-1138,15.953307393,33.0739299611,50.1945525292,0.389105058366,0.389105058366,17.1206225681,42.0233463035,40.8560311284,0.0,0.0,7.00389105058,29.5719844358,63.0350194553,0.0,0.389105058366
CHR-Sequence-1140,21.4007782101,33.0739299611,45.5252918288,0.0,0.0,22.5680933852,40.46692607,36.9649805447,0.0,0.0,14.7859922179,35.4085603113,49.0272373541,0.778210116732,0.0
CHR-Sequence-1143,10.5058365759,31.5175097276,56.420233463,1.55642023346,0.0,14.7859922179,35.0194552529,50.1945525292,0.0,0.0,5.05836575875,25.2918287938,69.2607003891,0.389105058366,0.0
CHR-Sequence-1146,9.72762645914,31.906614786,57.5875486381,0.778210116732,0.0,8.17120622568,35.0194552529,56.8093385214,0.0,0.0,6.61478599222,28.4046692607,64.9805447471,0.0,0.0
CHR-Sequence-1149,17.1206225681,33.0739299611,49.4163424125,0.389105058366,0.0,15.953307393,38.9105058366,45.1361867704,0.0,0.0,12.0622568093,37.3540856031,50.1945525292,0.389105058366,0.0
CHR-Sequence-1150,19.0661478599,30.3501945525,49.4163424125,1.1673151751,0.0,25.6809338521,33.0739299611,41.2451361868,0.0,0.0,10.1167315175,35.7976653696,52.9182879377,0.778210116732,0.389105058366
CHR-Sequence-1151,0.0,14.3968871595,84.4357976654,1.1673151751,0.0,0.389105058366,21.7898832685,77.8210116732,0.0,0.0,0.0,4.66926070039,94.9416342412,0.389105058366,0.0
CHR-Sequence-1152,20.6225680934,36.186770428,43.1906614786,0.0,0.0,20.6225680934,36.5758754864,42.8015564202,0.0,0.0,18.2879377432,36.186770428,45.1361867704,0.389105058366,0.0
CHR-Sequence-1153,18.6770428016,34.2412451362,46.3035019455,0.778210116732,0.0,19.4552529183,42.8015564202,37.7431906615,0.0,0.0,10.8949416342,36.9649805447,51.7509727626,0.389105058366,0.0
CHR-Sequence-1155,10.1167315175,32.6848249027,56.420233463,0.778210116732,0.0,10.5058365759,36.5758754864,52.9182879377,0.0,0.0,6.22568093385,25.6809338521,67.3151750973,0.778210116732,0.0
CHR-Sequence-1157,13.2295719844,31.5175097276,54.4747081712,0.778210116732,0.0,15.953307393,41.2451361868,42.8015564202,0.0,0.0,5.83657587549,28.4046692607,64.9805447471,0.778210116732,0.0
CHR-Sequence-1161,14.7859922179,28.7937743191,55.6420233463,0.778210116732,0.0,17.1206225681,36.9649805447,45.9143968872,0.0,0.0,8.56031128405,31.906614786,59.1439688716,0.389105058366,0.0
CHR-Sequence-1162,14.7859922179,30.3501945525,54.4747081712,0.389105058366,0.0,19.8443579767,40.46692607,39.6887159533,0.0,0.0,9.33852140078,28.7937743191,61.8677042802,0.0,0.0
CHR-Sequence-1168,6.22568093385,22.1789883268,70.4280155642,0.389105058366,0.778210116732,8.17120622568,25.6809338521,66.1478599222,0.0,0.0,3.50194552529,23.3463035019,72.373540856,0.778210116732,0.0
CHR-Sequence-1169,13.2295719844,35.7976653696,50.1945525292,0.778210116732,0.0,21.0116731518,39.2996108949,39.6887159533,0.0,0.0,2.72373540856,25.2918287938,70.8171206226,1.1673151751,0.0
CHR-Sequence-1170,12.0622568093,35.0194552529,52.140077821,0.778210116732,0.0,19.8443579767,43.1906614786,36.9649805447,0.0,0.0,3.50194552529,26.0700389105,70.0389105058,0.389105058366,0.0
CHR-Sequence-1171,9.33852140078,28.7937743191,61.4785992218,0.389105058366,0.0,11.2840466926,37.3540856031,51.3618677043,0.0,0.0,0.778210116732,21.7898832685,77.0428015564,0.389105058366,0.0
CHR-Sequence-1175,7.78210116732,24.513618677,67.3151750973,0.389105058366,0.0,8.17120622568,35.4085603113,56.420233463,0.0,0.0,3.50194552529,22.9571984436,73.1517509728,0.389105058366,0.0
CHR-Sequence-1176,5.05836575875,21.4007782101,73.1517509728,0.389105058366,0.0,5.05836575875,29.9610894942,64.5914396887,0.389105058366,0.0,2.72373540856,22.5680933852,73.9299610895,0.778210116732,0.0
CHR-Sequence-1177,3.89105058366,25.6809338521,69.2607003891,1.1673151751,0.0,3.11284046693,31.1284046693,65.3696498054,0.389105058366,0.0,3.11284046693,20.233463035,76.2645914397,0.389105058366,0.0
CHR-Sequence-1180,12.4513618677,33.4630350195,54.0856031128,0.0,0.0,16.3424124514,38.9105058366,44.7470817121,0.0,0.0,8.94941634241,31.906614786,58.7548638132,0.389105058366,0.0
CHR-Sequence-1181,9.33852140078,30.3501945525,59.9221789883,0.389105058366,0.0,10.5058365759,40.0778210117,49.4163424125,0.0,0.0,4.66926070039,27.2373540856,67.3151750973,0.778210116732,0.0
CHR-Sequence-1182,11.673151751,28.7937743191,59.53307393,0.0,0.0,11.2840466926,32.6848249027,56.0311284047,0.0,0.0,6.22568093385,29.5719844358,63.0350194553,1.1673151751,0.0
CHR-Sequence-1183,10.5058365759,29.1828793774,59.53307393,0.778210116732,0.0,10.5058365759,36.9649805447,52.5291828794,0.0,0.0,1.94552529183,24.513618677,73.1517509728,0.389105058366,0.0
CHR-Sequence-1184,4.28015564202,15.953307393,79.3774319066,0.389105058366,0.0,4.66926070039,19.8443579767,75.486381323,0.0,0.0,0.778210116732,11.673151751,86.3813229572,1.1673151751,0.0
CHR-Sequence-1185,0.0,6.22568093385,90.6614785992,2.33463035019,0.778210116732,0.778210116732,8.56031128405,89.4941634241,1.1673151751,0.0,0.0,7.00389105058,92.2178988327,0.778210116732,0.0
CHR-Sequence-1187,5.44747081712,28.0155642023,65.3696498054,1.1673151751,0.0,7.00389105058,32.6848249027,60.3112840467,0.0,0.0,2.72373540856,25.2918287938,71.5953307393,0.389105058366,0.0
CHR-Sequence-1188,18.2879377432,35.0194552529,45.1361867704,1.55642023346,0.0,21.0116731518,37.3540856031,41.6342412451,0.0,0.0,15.5642023346,35.4085603113,48.2490272374,0.778210116732,0.0
CHR-Sequence-1189,23.7354085603,36.5758754864,39.2996108949,0.389105058366,0.0,21.7898832685,48.2490272374,29.9610894942,0.0,0.0,19.0661478599,32.2957198444,47.4708171206,1.1673151751,0.0
CHR-Sequence-1190,10.5058365759,31.5175097276,57.1984435798,0.778210116732,0.0,10.8949416342,42.4124513619,46.3035019455,0.389105058366,0.0,5.83657587549,26.8482490272,66.9260700389,0.389105058366,0.0
CHR-Sequence-1193,7.78210116732,22.5680933852,68.8715953307,0.778210116732,0.0,5.83657587549,26.4591439689,67.3151750973,0.0,0.389105058366,3.50194552529,21.4007782101,74.7081712062,0.389105058366,0.0
CHR-Sequence-1194,5.83657587549,33.4630350195,60.3112840467,0.389105058366,0.0,7.39299610895,36.186770428,56.420233463,0.0,0.0,2.72373540856,21.7898832685,75.0972762646,0.389105058366,0.0
CHR-Sequence-1197,15.5642023346,33.0739299611,51.3618677043,0.0,0.0,19.8443579767,42.8015564202,37.3540856031,0.0,0.0,10.5058365759,29.9610894942,59.1439688716,0.0,0.389105058366
CHR-Sequence-1199,12.8404669261,28.0155642023,57.9766536965,1.1673151751,0.0,11.2840466926,38.1322957198,50.1945525292,0.389105058366,0.0,5.05836575875,31.906614786,62.6459143969,0.389105058366,0.0
CHR-Sequence-1200,7.78210116732,29.5719844358,62.6459143969,0.0,0.0,6.61478599222,36.9649805447,56.420233463,0.0,0.0,5.44747081712,29.5719844358,64.5914396887,0.389105058366,0.0
CHR-Sequence-1201,10.5058365759,36.186770428,53.3073929961,0.0,0.0,8.56031128405,42.8015564202,48.6381322957,0.0,0.0,10.8949416342,28.0155642023,61.0894941634,0.0,0.0
CHR-Sequence-1202,8.17120622568,28.0155642023,62.6459143969,1.1673151751,0.0,10.5058365759,34.6303501946,54.8638132296,0.0,0.0,9.33852140078,29.9610894942,60.3112840467,0.389105058366,0.0
CHR-Sequence-1203,7.78210116732,24.1245136187,67.7042801556,0.389105058366,0.0,7.00389105058,30.7392996109,61.8677042802,0.389105058366,0.0,8.17120622568,28.0155642023,63.4241245136,0.389105058366,0.0
CHR-Sequence-1205,15.1750972763,38.1322957198,45.9143968872,0.778210116732,0.0,21.7898832685,41.2451361868,36.9649805447,0.0,0.0,10.1167315175,38.1322957198,51.7509727626,0.0,0.0
CHR-Sequence-1207,5.05836575875,28.7937743191,64.9805447471,0.778210116732,0.389105058366,2.72373540856,36.9649805447,59.9221789883,0.389105058366,0.0,5.83657587549,30.3501945525,63.0350194553,0.778210116732,0.0
CHR-Sequence-1208,10.5058365759,31.5175097276,56.8093385214,1.1673151751,0.0,10.5058365759,33.8521400778,55.6420233463,0.0,0.0,5.83657587549,28.7937743191,64.9805447471,0.389105058366,0.0
CHR-Sequence-1209,19.4552529183,32.6848249027,47.4708171206,0.389105058366,0.0,23.7354085603,39.2996108949,36.9649805447,0.0,0.0,10.8949416342,38.5214007782,50.1945525292,0.389105058366,0.0
CHR-Sequence-1211,8.56031128405,29.1828793774,61.8677042802,0.389105058366,0.0,10.5058365759,38.5214007782,50.9727626459,0.0,0.0,5.05836575875,23.3463035019,70.8171206226,0.778210116732,0.0
CHR-Sequence-1212,9.72762645914,32.2957198444,57.1984435798,0.778210116732,0.0,14.7859922179,37.3540856031,47.0817120623,0.778210116732,0.0,3.11284046693,27.2373540856,68.8715953307,0.778210116732,0.0
CHR-Sequence-1217,0.0,6.22568093385,93.3852140078,0.389105058366,0.0,0.0,8.17120622568,91.439688716,0.0,0.389105058366,0.0,9.33852140078,90.6614785992,0.0,0.0
CHR-Sequence-1220,0.778210116732,5.05836575875,91.8287937743,1.94552529183,0.389105058366,1.1673151751,15.5642023346,83.2684824903,0.0,0.0,0.0,2.72373540856,96.8871595331,0.389105058366,0.0
CHR-Sequence-1221,1.1673151751,4.66926070039,92.2178988327,1.55642023346,0.389105058366,2.33463035019,11.2840466926,86.3813229572,0.0,0.0,0.0,2.33463035019,96.8871595331,0.778210116732,0.0
CHR-Sequence-1222,24.513618677,33.8521400778,40.8560311284,0.778210116732,0.0,24.9027237354,42.0233463035,33.0739299611,0.0,0.0,15.953307393,36.9649805447,45.9143968872,0.778210116732,0.389105058366
CHR-Sequence-1223,8.56031128405,26.8482490272,63.813229572,0.778210116732,0.0,7.78210116732,29.5719844358,62.6459143969,0.0,0.0,3.11284046693,26.4591439689,70.0389105058,0.389105058366,0.0
CHR-Sequence-1224,24.1245136187,38.1322957198,36.5758754864,1.1673151751,0.0,26.8482490272,42.4124513619,30.7392996109,0.0,0.0,14.7859922179,34.6303501946,48.2490272374,1.55642023346,0.778210116732
CHR-Sequence-1225,11.2840466926,30.3501945525,57.9766536965,0.389105058366,0.0,8.17120622568,38.1322957198,53.6964980545,0.0,0.0,5.83657587549,31.5175097276,62.2568093385,0.389105058366,0.0
CHR-Sequence-1230,11.673151751,30.3501945525,57.9766536965,0.0,0.0,8.94941634241,38.9105058366,52.140077821,0.0,0.0,8.17120622568,30.3501945525,60.7003891051,0.778210116732,0.0
CHR-Sequence-1231,1.1673151751,10.8949416342,87.5486381323,0.389105058366,0.0,0.778210116732,16.7315175097,82.4902723735,0.0,0.0,0.389105058366,8.56031128405,91.0505836576,0.0,0.0
CHR-Sequence-1234,25.6809338521,35.4085603113,38.1322957198,0.778210116732,0.0,25.6809338521,38.9105058366,35.4085603113,0.0,0.0,13.6186770428,30.7392996109,54.8638132296,0.778210116732,0.0
CHR-Sequence-1235,15.1750972763,31.1284046693,52.5291828794,1.1673151751,0.0,10.5058365759,42.8015564202,46.6926070039,0.0,0.0,10.5058365759,29.5719844358,59.1439688716,0.778210116732,0.0
CHR-Sequence-1236,19.4552529183,32.6848249027,47.859922179,0.0,0.0,15.953307393,42.0233463035,42.0233463035,0.0,0.0,14.0077821012,35.0194552529,50.9727626459,0.0,0.0
CHR-Sequence-1237,13.2295719844,35.0194552529,51.7509727626,0.0,0.0,15.1750972763,39.6887159533,45.1361867704,0.0,0.0,6.61478599222,40.0778210117,53.3073929961,0.0,0.0
CHR-Sequence-1238,20.6225680934,34.6303501946,43.9688715953,0.778210116732,0.0,23.7354085603,40.46692607,35.7976653696,0.0,0.0,10.8949416342,31.906614786,56.420233463,0.778210116732,0.0
CHR-Sequence-1239,3.89105058366,22.1789883268,73.5408560311,0.389105058366,0.0,3.11284046693,28.0155642023,68.8715953307,0.0,0.0,1.94552529183,21.7898832685,75.486381323,0.778210116732,0.0
CHR-Sequence-1240,17.5097276265,29.5719844358,52.5291828794,0.389105058366,0.0,17.5097276265,38.5214007782,43.579766537,0.389105058366,0.0,12.8404669261,31.1284046693,56.0311284047,0.0,0.0
CHR-Sequence-1242,19.0661478599,32.2957198444,47.4708171206,0.778210116732,0.389105058366,22.5680933852,38.9105058366,38.5214007782,0.0,0.0,9.72762645914,36.9649805447,53.3073929961,0.0,0.0
CHR-Sequence-1243,0.389105058366,8.56031128405,91.0505836576,0.0,0.0,0.0,15.953307393,83.2684824903,0.389105058366,0.389105058366,0.0,3.89105058366,96.1089494163,0.0,0.0
CHR-Sequence-1244,7.78210116732,29.5719844358,61.4785992218,1.1673151751,0.0,6.61478599222,35.7976653696,57.5875486381,0.0,0.0,2.72373540856,24.1245136187,71.9844357977,1.1673151751,0.0
CHR-Sequence-1245,25.6809338521,32.2957198444,41.6342412451,0.389105058366,0.0,28.4046692607,41.2451361868,30.3501945525,0.0,0.0,12.8404669261,40.0778210117,46.3035019455,0.778210116732,0.0
CHR-Sequence-1246,17.5097276265,35.7976653696,46.3035019455,0.389105058366,0.0,26.8482490272,36.9649805447,36.186770428,0.0,0.0,13.2295719844,31.1284046693,54.4747081712,1.1673151751,0.0
CHR-Sequence-1247,3.11284046693,23.7354085603,72.7626459144,0.389105058366,0.0,3.89105058366,31.906614786,64.2023346304,0.0,0.0,1.1673151751,20.6225680934,77.8210116732,0.389105058366,0.0
CHR-Sequence-1249,15.1750972763,36.5758754864,47.4708171206,0.778210116732,0.0,17.5097276265,34.6303501946,47.4708171206,0.389105058366,0.0,17.1206225681,35.4085603113,46.6926070039,0.778210116732,0.0
CHR-Sequence-1250,18.6770428016,31.5175097276,49.0272373541,0.778210116732,0.0,15.5642023346,37.3540856031,47.0817120623,0.0,0.0,16.3424124514,38.1322957198,44.3579766537,1.1673151751,0.0
CHR-Sequence-1251,19.8443579767,31.5175097276,47.4708171206,0.778210116732,0.389105058366,14.3968871595,37.3540856031,48.2490272374,0.0,0.0,19.0661478599,36.5758754864,43.579766537,0.778210116732,0.0
CHR-Sequence-1252,3.89105058366,24.9027237354,71.2062256809,0.0,0.0,2.72373540856,24.9027237354,72.373540856,0.0,0.0,7.39299610895,31.1284046693,61.0894941634,0.389105058366,0.0
CHR-Sequence-1253,5.44747081712,22.5680933852,71.5953307393,0.389105058366,0.0,3.50194552529,28.0155642023,68.4824902724,0.0,0.0,8.94941634241,28.0155642023,63.0350194553,0.0,0.0
CHR-Sequence-1255,9.72762645914,26.8482490272,62.2568093385,1.1673151751,0.0,10.1167315175,38.1322957198,51.7509727626,0.0,0.0,5.05836575875,24.9027237354,68.8715953307,0.778210116732,0.389105058366
CHR-Sequence-1258,0.389105058366,8.17120622568,91.0505836576,0.0,0.389105058366,0.0,2.33463035019,97.2762645914,0.389105058366,0.0,1.1673151751,12.4513618677,85.9922178988,0.389105058366,0.0
CHR-Sequence-1261,24.9027237354,30.7392996109,43.9688715953,0.389105058366,0.0,24.1245136187,40.46692607,35.4085603113,0.0,0.0,15.953307393,32.6848249027,50.9727626459,0.389105058366,0.0
CHR-Sequence-1262,21.7898832685,38.1322957198,38.9105058366,1.1673151751,0.0,22.5680933852,43.9688715953,33.4630350195,0.0,0.0,12.0622568093,39.6887159533,47.0817120623,1.1673151751,0.0
CHR-Sequence-1264,4.28015564202,18.6770428016,77.0428015564,0.0,0.0,4.66926070039,30.7392996109,64.5914396887,0.0,0.0,2.33463035019,16.7315175097,80.9338521401,0.0,0.0
CHR-Sequence-1265,15.953307393,29.5719844358,52.9182879377,1.55642023346,0.0,17.8988326848,34.2412451362,47.859922179,0.0,0.0,7.00389105058,29.1828793774,63.4241245136,0.389105058366,0.0
CHR-Sequence-1270,14.3968871595,31.906614786,52.9182879377,0.778210116732,0.0,17.1206225681,37.7431906615,44.7470817121,0.389105058366,0.0,10.8949416342,26.4591439689,62.2568093385,0.389105058366,0.0
CHR-Sequence-1271,7.78210116732,28.4046692607,63.4241245136,0.389105058366,0.0,13.2295719844,31.5175097276,55.2529182879,0.0,0.0,1.94552529183,18.6770428016,78.9883268482,0.0,0.389105058366
CHR-Sequence-1273,7.39299610895,27.2373540856,64.2023346304,1.1673151751,0.0,5.44747081712,34.6303501946,59.9221789883,0.0,0.0,3.11284046693,24.513618677,71.2062256809,1.1673151751,0.0
CHR-Sequence-1278,1.55642023346,16.3424124514,81.3229571984,0.778210116732,0.0,1.55642023346,23.7354085603,74.3190661479,0.389105058366,0.0,0.389105058366,10.5058365759,88.326848249,0.778210116732,0.0
CHR-Sequence-1279,1.1673151751,18.6770428016,79.3774319066,0.778210116732,0.0,1.94552529183,24.9027237354,72.7626459144,0.389105058366,0.0,1.1673151751,12.0622568093,85.9922178988,0.778210116732,0.0
CHR-Sequence-1280,0.389105058366,12.0622568093,87.1595330739,0.389105058366,0.0,0.389105058366,15.953307393,83.6575875486,0.0,0.0,1.1673151751,13.2295719844,84.8249027237,0.778210116732,0.0
CHR-Sequence-1285,15.5642023346,40.0778210117,43.579766537,0.778210116732,0.0,10.1167315175,43.1906614786,46.6926070039,0.0,0.0,17.8988326848,35.7976653696,45.5252918288,0.389105058366,0.389105058366
CHR-Sequence-1286,10.8949416342,34.6303501946,53.6964980545,0.778210116732,0.0,15.953307393,44.7470817121,39.2996108949,0.0,0.0,5.83657587549,29.5719844358,64.5914396887,0.0,0.0
CHR-Sequence-1287,5.83657587549,29.5719844358,63.813229572,0.389105058366,0.389105058366,7.78210116732,35.0194552529,57.1984435798,0.0,0.0,6.61478599222,28.7937743191,63.4241245136,1.1673151751,0.0
CHR-Sequence-1288,0.0,10.1167315175,89.8832684825,0.0,0.0,0.0,14.7859922179,85.2140077821,0.0,0.0,0.389105058366,3.89105058366,95.719844358,0.0,0.0
CHR-Sequence-1292,11.673151751,29.9610894942,57.1984435798,1.1673151751,0.0,10.8949416342,34.6303501946,52.9182879377,1.55642023346,0.0,8.56031128405,33.4630350195,57.5875486381,0.389105058366,0.0
CHR-Sequence-1294,15.953307393,28.4046692607,54.0856031128,1.55642023346,0.0,12.8404669261,31.906614786,55.2529182879,0.0,0.0,13.2295719844,33.4630350195,52.140077821,1.1673151751,0.0
CHR-Sequence-1295,10.8949416342,25.2918287938,62.2568093385,1.1673151751,0.389105058366,8.56031128405,25.6809338521,65.7587548638,0.0,0.0,6.61478599222,31.5175097276,61.0894941634,0.778210116732,0.0
CHR-Sequence-1296,12.4513618677,25.6809338521,61.8677042802,0.0,0.0,10.5058365759,32.2957198444,57.1984435798,0.0,0.0,8.17120622568,29.1828793774,62.2568093385,0.389105058366,0.0
CHR-Sequence-1301,15.953307393,33.8521400778,49.4163424125,0.778210116732,0.0,15.1750972763,42.0233463035,42.8015564202,0.0,0.0,16.3424124514,35.7976653696,46.6926070039,0.778210116732,0.389105058366
CHR-Sequence-1306,8.56031128405,32.6848249027,58.3657587549,0.389105058366,0.0,12.8404669261,38.5214007782,48.6381322957,0.0,0.0,4.28015564202,22.5680933852,71.9844357977,0.778210116732,0.389105058366
CHR-Sequence-1309,10.5058365759,33.4630350195,55.6420233463,0.389105058366,0.0,13.2295719844,41.6342412451,44.7470817121,0.0,0.389105058366,5.05836575875,29.1828793774,65.7587548638,0.0,0.0
CHR-Sequence-1313,7.39299610895,28.7937743191,62.6459143969,1.1673151751,0.0,9.72762645914,38.9105058366,51.3618677043,0.0,0.0,1.94552529183,20.6225680934,77.0428015564,0.389105058366,0.0
CHR-Sequence-1314,26.0700389105,30.3501945525,42.4124513619,1.1673151751,0.0,24.9027237354,40.8560311284,34.2412451362,0.0,0.0,18.2879377432,32.2957198444,48.2490272374,0.778210116732,0.389105058366
CHR-Sequence-1315,21.4007782101,38.9105058366,39.2996108949,0.389105058366,0.0,23.7354085603,41.2451361868,35.0194552529,0.0,0.0,16.7315175097,38.9105058366,42.8015564202,1.55642023346,0.0
CHR-Sequence-1316,11.2840466926,28.4046692607,59.53307393,0.778210116732,0.0,11.2840466926,38.5214007782,50.1945525292,0.0,0.0,10.1167315175,35.7976653696,53.3073929961,0.778210116732,0.0
CHR-Sequence-1317,5.44747081712,35.4085603113,58.3657587549,0.389105058366,0.389105058366,8.17120622568,36.186770428,55.6420233463,0.0,0.0,2.72373540856,28.7937743191,68.093385214,0.389105058366,0.0
CHR-Sequence-1320,15.5642023346,36.186770428,47.859922179,0.389105058366,0.0,17.5097276265,42.8015564202,39.6887159533,0.0,0.0,12.4513618677,36.186770428,50.9727626459,0.389105058366,0.0
CHR-Sequence-1321,17.1206225681,36.186770428,46.3035019455,0.389105058366,0.0,21.7898832685,39.2996108949,38.9105058366,0.0,0.0,12.0622568093,40.0778210117,47.4708171206,0.389105058366,0.0
CHR-Sequence-1322,0.389105058366,19.4552529183,79.3774319066,0.778210116732,0.0,3.50194552529,22.5680933852,73.9299610895,0.0,0.0,0.778210116732,7.39299610895,91.0505836576,0.778210116732,0.0
CHR-Sequence-1323,4.28015564202,22.9571984436,71.9844357977,0.778210116732,0.0,4.28015564202,32.6848249027,63.0350194553,0.0,0.0,0.389105058366,17.8988326848,81.3229571984,0.389105058366,0.0
CHR-Sequence-1325,13.2295719844,31.5175097276,54.4747081712,0.778210116732,0.0,17.1206225681,36.186770428,46.6926070039,0.0,0.0,5.44747081712,28.7937743191,65.3696498054,0.389105058366,0.0
CHR-Sequence-1326,1.94552529183,19.0661478599,78.5992217899,0.389105058366,0.0,3.11284046693,27.2373540856,69.6498054475,0.0,0.0,1.1673151751,17.1206225681,80.9338521401,0.778210116732,0.0
CHR-Sequence-1334,15.1750972763,31.5175097276,52.5291828794,0.778210116732,0.0,17.1206225681,39.2996108949,43.579766537,0.0,0.0,12.0622568093,31.5175097276,55.2529182879,1.1673151751,0.0
CHR-Sequence-1335,16.3424124514,35.0194552529,47.859922179,0.778210116732,0.0,14.0077821012,49.8054474708,36.186770428,0.0,0.0,14.0077821012,29.9610894942,55.2529182879,0.778210116732,0.0
CHR-Sequence-1336,17.5097276265,35.4085603113,47.0817120623,0.0,0.0,14.0077821012,40.46692607,45.5252918288,0.0,0.0,13.6186770428,37.3540856031,48.2490272374,0.778210116732,0.0
