indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-Sequence-341,3.50194552529,21.7898832685,73.9299610895,0.389105058366,0.389105058366,1.55642023346,12.4513618677,84.046692607,1.94552529183,0.0,6.61478599222,28.4046692607,64.9805447471,0.0,0.0
CHR-Sequence-342,0.778210116732,12.8404669261,84.8249027237,1.55642023346,0.0,0.0,4.66926070039,94.9416342412,0.389105058366,0.0,0.778210116732,12.8404669261,86.3813229572,0.0,0.0
CHR-Sequence-343,4.66926070039,25.2918287938,68.8715953307,1.1673151751,0.0,2.33463035019,17.8988326848,78.2101167315,1.55642023346,0.0,7.00389105058,33.0739299611,59.9221789883,0.0,0.0
CHR-Sequence-344,7.78210116732,28.0155642023,63.4241245136,0.778210116732,0.0,6.22568093385,27.2373540856,66.1478599222,0.389105058366,0.0,9.72762645914,28.7937743191,61.4785992218,0.0,0.0
CHR-Sequence-346,1.55642023346,12.0622568093,85.9922178988,0.389105058366,0.0,0.389105058366,11.2840466926,87.1595330739,1.1673151751,0.0,1.55642023346,21.7898832685,76.6536964981,0.0,0.0
CHR-Sequence-349,4.66926070039,22.1789883268,71.9844357977,1.1673151751,0.0,2.33463035019,20.233463035,77.0428015564,0.0,0.389105058366,4.66926070039,29.5719844358,65.7587548638,0.0,0.0
CHR-Sequence-350,5.83657587549,28.4046692607,64.5914396887,0.778210116732,0.389105058366,3.89105058366,22.1789883268,73.5408560311,0.389105058366,0.0,6.61478599222,33.4630350195,59.53307393,0.389105058366,0.0
CHR-Sequence-351,1.94552529183,17.8988326848,79.3774319066,0.778210116732,0.0,0.0,8.94941634241,91.0505836576,0.0,0.0,1.55642023346,19.0661478599,78.9883268482,0.0,0.389105058366
CHR-Sequence-352,8.56031128405,26.0700389105,64.9805447471,0.389105058366,0.0,4.28015564202,23.3463035019,72.373540856,0.0,0.0,7.78210116732,34.2412451362,57.9766536965,0.0,0.0
CHR-Sequence-356,1.1673151751,17.8988326848,80.5447470817,0.389105058366,0.0,0.0,12.0622568093,87.5486381323,0.389105058366,0.0,2.72373540856,23.7354085603,72.373540856,1.1673151751,0.0
CHR-Sequence-357,6.22568093385,24.1245136187,68.4824902724,1.1673151751,0.0,5.05836575875,21.0116731518,73.5408560311,0.389105058366,0.0,8.94941634241,20.6225680934,70.4280155642,0.0,0.0
CHR-Sequence-358,7.39299610895,26.0700389105,65.7587548638,0.778210116732,0.0,5.05836575875,25.2918287938,68.093385214,0.778210116732,0.778210116732,6.61478599222,26.4591439689,66.9260700389,0.0,0.0
CHR-Sequence-359,4.28015564202,29.1828793774,65.7587548638,0.778210116732,0.0,3.11284046693,20.233463035,75.8754863813,0.778210116732,0.0,3.50194552529,31.1284046693,64.9805447471,0.389105058366,0.0
CHR-Sequence-360,1.1673151751,15.1750972763,83.2684824903,0.389105058366,0.0,1.1673151751,16.3424124514,81.7120622568,0.778210116732,0.0,1.1673151751,15.1750972763,83.2684824903,0.389105058366,0.0
CHR-Sequence-364,2.33463035019,28.4046692607,68.8715953307,0.389105058366,0.0,2.33463035019,17.8988326848,79.766536965,0.0,0.0,4.66926070039,28.0155642023,67.3151750973,0.0,0.0
CHR-Sequence-365,0.0,6.61478599222,93.3852140078,0.0,0.0,0.0,4.28015564202,95.719844358,0.0,0.0,0.389105058366,12.0622568093,86.7704280156,0.778210116732,0.0
CHR-Sequence-367,14.0077821012,34.6303501946,51.3618677043,0.0,0.0,11.2840466926,29.1828793774,58.3657587549,0.389105058366,0.778210116732,14.0077821012,36.9649805447,49.0272373541,0.0,0.0
CHR-Sequence-368,1.55642023346,14.0077821012,83.2684824903,1.1673151751,0.0,4.28015564202,21.0116731518,72.7626459144,1.94552529183,0.0,1.1673151751,12.4513618677,86.3813229572,0.0,0.0
CHR-Sequence-369,0.0,17.8988326848,81.7120622568,0.389105058366,0.0,0.778210116732,14.0077821012,83.2684824903,1.55642023346,0.389105058366,1.55642023346,19.8443579767,78.5992217899,0.0,0.0
CHR-Sequence-370,12.4513618677,29.5719844358,57.5875486381,0.0,0.389105058366,5.44747081712,22.9571984436,71.2062256809,0.389105058366,0.0,12.4513618677,38.9105058366,48.6381322957,0.0,0.0
CHR-Sequence-372,3.89105058366,21.7898832685,73.5408560311,0.778210116732,0.0,4.66926070039,24.1245136187,68.4824902724,1.94552529183,0.778210116732,9.33852140078,36.186770428,54.4747081712,0.0,0.0
CHR-Sequence-373,0.778210116732,17.1206225681,80.9338521401,0.778210116732,0.389105058366,0.389105058366,8.17120622568,91.0505836576,0.389105058366,0.0,2.33463035019,19.0661478599,78.5992217899,0.0,0.0
CHR-Sequence-374,8.17120622568,29.5719844358,61.0894941634,1.1673151751,0.0,6.61478599222,20.6225680934,72.7626459144,0.0,0.0,9.33852140078,33.4630350195,56.8093385214,0.389105058366,0.0
CHR-Sequence-375,3.50194552529,26.4591439689,69.2607003891,0.778210116732,0.0,7.78210116732,26.0700389105,65.3696498054,0.389105058366,0.389105058366,3.11284046693,27.2373540856,69.6498054475,0.0,0.0
CHR-Sequence-376,5.44747081712,33.0739299611,61.4785992218,0.0,0.0,6.61478599222,23.7354085603,68.8715953307,0.778210116732,0.0,7.00389105058,31.1284046693,61.8677042802,0.0,0.0
CHR-Sequence-378,9.72762645914,26.0700389105,64.2023346304,0.0,0.0,4.28015564202,24.513618677,71.2062256809,0.0,0.0,6.61478599222,28.7937743191,64.2023346304,0.389105058366,0.0
CHR-Sequence-379,8.94941634241,32.6848249027,57.9766536965,0.389105058366,0.0,5.44747081712,27.2373540856,66.9260700389,0.389105058366,0.0,8.17120622568,36.5758754864,55.2529182879,0.0,0.0
CHR-Sequence-380,5.05836575875,25.2918287938,69.2607003891,0.389105058366,0.0,4.66926070039,21.7898832685,73.1517509728,0.389105058366,0.0,5.44747081712,32.2957198444,62.2568093385,0.0,0.0
CHR-Sequence-381,3.11284046693,29.1828793774,66.9260700389,0.778210116732,0.0,4.28015564202,22.9571984436,72.373540856,0.389105058366,0.0,5.05836575875,31.5175097276,63.4241245136,0.0,0.0
CHR-Sequence-382,15.953307393,31.906614786,51.3618677043,0.389105058366,0.389105058366,10.8949416342,27.2373540856,61.0894941634,0.389105058366,0.389105058366,14.7859922179,37.7431906615,47.4708171206,0.0,0.0
CHR-Sequence-385,1.1673151751,14.3968871595,82.8793774319,1.55642023346,0.0,0.0,8.94941634241,90.6614785992,0.389105058366,0.0,1.94552529183,23.7354085603,74.3190661479,0.0,0.0
CHR-Sequence-387,3.11284046693,26.0700389105,70.0389105058,0.778210116732,0.0,2.72373540856,23.3463035019,72.7626459144,0.778210116732,0.389105058366,3.89105058366,31.1284046693,64.2023346304,0.778210116732,0.0
CHR-Sequence-388,0.0,5.83657587549,91.439688716,2.72373540856,0.0,0.0,1.94552529183,96.4980544747,1.1673151751,0.389105058366,0.0,9.72762645914,89.4941634241,0.778210116732,0.0
CHR-Sequence-389,7.78210116732,28.4046692607,63.0350194553,0.778210116732,0.0,5.83657587549,21.0116731518,72.373540856,0.778210116732,0.0,9.72762645914,34.2412451362,56.0311284047,0.0,0.0
CHR-Sequence-396,2.72373540856,16.3424124514,80.5447470817,0.389105058366,0.0,3.50194552529,16.7315175097,78.9883268482,0.778210116732,0.0,2.72373540856,21.7898832685,74.7081712062,0.778210116732,0.0
CHR-Sequence-397,2.33463035019,21.0116731518,76.2645914397,0.389105058366,0.0,2.33463035019,19.8443579767,77.4319066148,0.389105058366,0.0,3.50194552529,22.9571984436,73.5408560311,0.0,0.0
CHR-Sequence-400,2.33463035019,19.0661478599,77.0428015564,1.55642023346,0.0,2.72373540856,17.8988326848,77.8210116732,1.55642023346,0.0,1.94552529183,21.7898832685,76.2645914397,0.0,0.0
CHR-Sequence-401,3.11284046693,28.4046692607,68.093385214,0.389105058366,0.0,4.28015564202,22.9571984436,72.373540856,0.389105058366,0.0,5.05836575875,24.513618677,69.6498054475,0.778210116732,0.0
CHR-Sequence-402,4.28015564202,19.8443579767,75.0972762646,0.778210116732,0.0,1.55642023346,15.953307393,80.9338521401,1.55642023346,0.0,1.94552529183,24.513618677,73.1517509728,0.389105058366,0.0
CHR-Sequence-405,12.0622568093,36.5758754864,50.9727626459,0.0,0.389105058366,9.33852140078,27.626459144,62.6459143969,0.0,0.389105058366,14.3968871595,36.9649805447,48.6381322957,0.0,0.0
CHR-Sequence-406,3.11284046693,21.0116731518,75.486381323,0.389105058366,0.0,2.33463035019,21.0116731518,76.2645914397,0.389105058366,0.0,3.50194552529,22.5680933852,73.5408560311,0.389105058366,0.0
CHR-Sequence-407,5.05836575875,29.1828793774,65.7587548638,0.0,0.0,5.83657587549,23.3463035019,70.8171206226,0.0,0.0,4.66926070039,28.0155642023,67.3151750973,0.0,0.0
CHR-Sequence-409,3.89105058366,28.7937743191,67.3151750973,0.0,0.0,6.61478599222,23.3463035019,70.0389105058,0.0,0.0,2.72373540856,28.4046692607,68.8715953307,0.0,0.0
CHR-Sequence-411,5.83657587549,26.0700389105,67.7042801556,0.389105058366,0.0,4.28015564202,19.8443579767,75.486381323,0.389105058366,0.0,6.61478599222,32.6848249027,59.9221789883,0.778210116732,0.0
CHR-Sequence-412,10.1167315175,29.5719844358,59.9221789883,0.389105058366,0.0,9.33852140078,29.1828793774,61.0894941634,0.389105058366,0.0,9.72762645914,28.7937743191,61.4785992218,0.0,0.0
CHR-Sequence-416,9.72762645914,34.6303501946,55.6420233463,0.0,0.0,9.72762645914,29.9610894942,60.3112840467,0.0,0.0,9.72762645914,27.2373540856,63.0350194553,0.0,0.0
CHR-Sequence-419,3.11284046693,32.2957198444,64.5914396887,0.0,0.0,7.78210116732,22.9571984436,69.2607003891,0.0,0.0,6.61478599222,34.6303501946,58.3657587549,0.389105058366,0.0
CHR-Sequence-420,5.44747081712,24.9027237354,69.6498054475,0.0,0.0,5.83657587549,20.233463035,72.7626459144,1.1673151751,0.0,7.00389105058,28.7937743191,64.2023346304,0.0,0.0
CHR-Sequence-430,0.0,13.6186770428,85.2140077821,1.1673151751,0.0,0.778210116732,17.1206225681,80.9338521401,0.778210116732,0.389105058366,0.389105058366,11.2840466926,87.5486381323,0.778210116732,0.0
CHR-Sequence-431,5.83657587549,17.8988326848,75.8754863813,0.389105058366,0.0,2.72373540856,14.7859922179,82.1011673152,0.389105058366,0.0,3.89105058366,23.3463035019,72.373540856,0.389105058366,0.0
CHR-Sequence-433,4.28015564202,26.8482490272,68.093385214,0.778210116732,0.0,3.89105058366,17.8988326848,78.2101167315,0.0,0.0,3.89105058366,33.8521400778,62.2568093385,0.0,0.0
CHR-Sequence-435,12.0622568093,33.0739299611,54.0856031128,0.389105058366,0.389105058366,11.2840466926,32.6848249027,54.8638132296,0.778210116732,0.389105058366,14.7859922179,30.7392996109,54.4747081712,0.0,0.0
CHR-Sequence-436,6.22568093385,26.4591439689,66.1478599222,1.1673151751,0.0,2.33463035019,22.1789883268,74.7081712062,0.389105058366,0.389105058366,5.83657587549,31.1284046693,63.0350194553,0.0,0.0
CHR-Sequence-437,7.78210116732,23.7354085603,67.3151750973,1.1673151751,0.0,2.33463035019,22.5680933852,74.7081712062,0.389105058366,0.0,8.17120622568,29.1828793774,62.6459143969,0.0,0.0
CHR-Sequence-438,7.00389105058,29.1828793774,63.813229572,0.0,0.0,5.05836575875,22.9571984436,71.5953307393,0.389105058366,0.0,8.17120622568,30.7392996109,61.0894941634,0.0,0.0
CHR-Sequence-439,0.778210116732,17.1206225681,81.7120622568,0.389105058366,0.0,0.0,11.2840466926,87.9377431907,0.778210116732,0.0,1.1673151751,17.5097276265,81.3229571984,0.0,0.0
CHR-Sequence-444,0.389105058366,11.673151751,86.7704280156,1.1673151751,0.0,0.0,10.1167315175,89.4941634241,0.389105058366,0.0,0.778210116732,13.6186770428,85.6031128405,0.0,0.0
CHR-Sequence-445,4.66926070039,27.626459144,67.7042801556,0.0,0.0,2.33463035019,22.9571984436,73.9299610895,0.389105058366,0.389105058366,3.11284046693,33.4630350195,63.0350194553,0.389105058366,0.0
CHR-Sequence-446,0.389105058366,16.3424124514,82.4902723735,0.778210116732,0.0,1.1673151751,11.673151751,86.7704280156,0.389105058366,0.0,0.778210116732,19.8443579767,78.9883268482,0.389105058366,0.0
CHR-Sequence-447,5.44747081712,24.1245136187,70.0389105058,0.389105058366,0.0,5.05836575875,19.0661478599,75.0972762646,0.778210116732,0.0,7.39299610895,25.6809338521,66.1478599222,0.778210116732,0.0
CHR-Sequence-448,14.3968871595,27.2373540856,57.9766536965,0.389105058366,0.0,11.2840466926,29.1828793774,59.1439688716,0.0,0.389105058366,12.0622568093,26.0700389105,61.4785992218,0.389105058366,0.0
CHR-Sequence-449,12.8404669261,32.2957198444,54.4747081712,0.389105058366,0.0,9.72762645914,30.7392996109,59.1439688716,0.389105058366,0.0,9.33852140078,29.5719844358,61.0894941634,0.0,0.0
CHR-Sequence-450,6.61478599222,28.4046692607,64.9805447471,0.0,0.0,8.17120622568,26.0700389105,65.7587548638,0.0,0.0,10.1167315175,28.7937743191,60.3112840467,0.778210116732,0.0
CHR-Sequence-451,4.28015564202,26.0700389105,69.2607003891,0.389105058366,0.0,1.94552529183,15.953307393,82.1011673152,0.0,0.0,4.66926070039,28.4046692607,66.5369649805,0.389105058366,0.0
CHR-Sequence-455,3.89105058366,29.9610894942,65.3696498054,0.778210116732,0.0,1.1673151751,17.5097276265,80.9338521401,0.389105058366,0.0,6.22568093385,26.8482490272,66.5369649805,0.389105058366,0.0
CHR-Sequence-456,0.0,2.72373540856,95.719844358,1.55642023346,0.0,0.0,5.05836575875,94.1634241245,0.778210116732,0.0,0.0,1.55642023346,98.0544747082,0.389105058366,0.0
CHR-Sequence-457,7.39299610895,25.6809338521,66.1478599222,0.778210116732,0.0,3.11284046693,19.4552529183,76.6536964981,0.389105058366,0.389105058366,9.72762645914,28.0155642023,62.2568093385,0.0,0.0
CHR-Sequence-460,0.389105058366,4.28015564202,95.3307392996,0.0,0.0,0.0,2.72373540856,96.1089494163,1.1673151751,0.0,0.0,2.72373540856,97.2762645914,0.0,0.0
CHR-Sequence-461,0.0,9.33852140078,90.2723735409,0.389105058366,0.0,0.0,4.28015564202,94.1634241245,1.55642023346,0.0,1.55642023346,10.8949416342,87.1595330739,0.389105058366,0.0
CHR-Sequence-462,0.778210116732,18.2879377432,79.766536965,1.1673151751,0.0,1.55642023346,17.8988326848,80.1556420233,0.389105058366,0.0,3.11284046693,29.5719844358,67.3151750973,0.0,0.0
CHR-Sequence-464,9.72762645914,27.2373540856,62.6459143969,0.389105058366,0.0,3.11284046693,22.1789883268,73.1517509728,1.1673151751,0.389105058366,19.4552529183,27.2373540856,53.3073929961,0.0,0.0
CHR-Sequence-465,4.28015564202,24.513618677,70.4280155642,0.778210116732,0.0,3.89105058366,19.8443579767,75.486381323,0.778210116732,0.0,4.28015564202,28.0155642023,67.7042801556,0.0,0.0
CHR-Sequence-466,5.83657587549,22.5680933852,70.4280155642,1.1673151751,0.0,5.05836575875,17.1206225681,77.4319066148,0.389105058366,0.0,6.61478599222,26.4591439689,66.5369649805,0.389105058366,0.0
CHR-Sequence-468,0.389105058366,8.17120622568,90.2723735409,1.1673151751,0.0,0.0,3.50194552529,96.4980544747,0.0,0.0,0.389105058366,11.673151751,87.5486381323,0.389105058366,0.0
CHR-Sequence-473,9.33852140078,32.2957198444,57.5875486381,0.778210116732,0.0,8.56031128405,21.0116731518,70.0389105058,0.389105058366,0.0,11.2840466926,33.0739299611,55.6420233463,0.0,0.0
CHR-Sequence-474,0.389105058366,13.2295719844,85.9922178988,0.389105058366,0.0,0.0,10.5058365759,88.7159533074,0.778210116732,0.0,1.1673151751,17.5097276265,81.3229571984,0.0,0.0
CHR-Sequence-475,6.61478599222,22.5680933852,70.4280155642,0.389105058366,0.0,2.33463035019,18.2879377432,78.9883268482,0.389105058366,0.0,5.05836575875,34.6303501946,60.3112840467,0.0,0.0
CHR-Sequence-476,1.94552529183,27.2373540856,70.4280155642,0.389105058366,0.0,4.28015564202,15.1750972763,80.5447470817,0.0,0.0,1.55642023346,29.5719844358,68.8715953307,0.0,0.0
CHR-Sequence-477,0.0,5.83657587549,93.7743190661,0.389105058366,0.0,0.0,2.72373540856,96.8871595331,0.389105058366,0.0,0.0,9.33852140078,90.6614785992,0.0,0.0
CHR-Sequence-478,0.0,5.05836575875,93.7743190661,0.778210116732,0.389105058366,0.0,3.11284046693,95.719844358,1.1673151751,0.0,0.0,8.17120622568,91.0505836576,0.778210116732,0.0
CHR-Sequence-480,1.94552529183,18.6770428016,78.9883268482,0.389105058366,0.0,1.1673151751,13.6186770428,84.4357976654,0.778210116732,0.0,1.94552529183,23.3463035019,74.7081712062,0.0,0.0
CHR-Sequence-481,2.72373540856,28.7937743191,68.093385214,0.389105058366,0.0,3.89105058366,22.5680933852,72.373540856,0.778210116732,0.389105058366,7.78210116732,21.7898832685,70.4280155642,0.0,0.0
CHR-Sequence-482,0.389105058366,6.22568093385,92.6070038911,0.389105058366,0.389105058366,0.389105058366,10.8949416342,87.9377431907,0.389105058366,0.389105058366,0.0,3.89105058366,95.719844358,0.389105058366,0.0
CHR-Sequence-483,0.0,3.50194552529,96.1089494163,0.389105058366,0.0,0.0,3.50194552529,94.9416342412,1.55642023346,0.0,0.0,2.72373540856,95.719844358,1.55642023346,0.0
CHR-Sequence-484,13.2295719844,36.186770428,49.0272373541,1.55642023346,0.0,6.61478599222,28.7937743191,63.813229572,0.389105058366,0.389105058366,16.3424124514,37.7431906615,45.9143968872,0.0,0.0
CHR-Sequence-485,14.3968871595,32.6848249027,51.7509727626,1.1673151751,0.0,6.22568093385,28.4046692607,64.9805447471,0.389105058366,0.0,14.7859922179,38.9105058366,46.3035019455,0.0,0.0
CHR-Sequence-486,12.0622568093,31.1284046693,56.420233463,0.0,0.389105058366,9.33852140078,30.3501945525,58.7548638132,1.1673151751,0.389105058366,14.7859922179,31.906614786,53.3073929961,0.0,0.0
CHR-Sequence-490,15.5642023346,30.3501945525,53.6964980545,0.389105058366,0.0,7.78210116732,25.6809338521,65.7587548638,0.778210116732,0.0,15.5642023346,35.4085603113,49.0272373541,0.0,0.0
CHR-Sequence-491,16.3424124514,29.9610894942,52.5291828794,0.778210116732,0.389105058366,10.5058365759,26.8482490272,61.4785992218,0.389105058366,0.778210116732,16.3424124514,35.0194552529,48.6381322957,0.0,0.0
CHR-Sequence-492,14.3968871595,31.906614786,52.9182879377,0.778210116732,0.0,9.72762645914,26.4591439689,63.0350194553,0.778210116732,0.0,18.2879377432,33.0739299611,48.2490272374,0.389105058366,0.0
CHR-Sequence-493,6.22568093385,22.9571984436,70.8171206226,0.0,0.0,2.33463035019,20.6225680934,77.0428015564,0.0,0.0,7.00389105058,26.8482490272,64.9805447471,1.1673151751,0.0
CHR-Sequence-494,1.94552529183,14.3968871595,82.8793774319,0.0,0.778210116732,1.55642023346,8.94941634241,89.1050583658,0.389105058366,0.0,1.55642023346,17.5097276265,80.1556420233,0.389105058366,0.389105058366
CHR-Sequence-495,8.56031128405,25.2918287938,66.1478599222,0.0,0.0,7.39299610895,23.7354085603,68.4824902724,0.389105058366,0.0,6.22568093385,31.1284046693,62.6459143969,0.0,0.0
CHR-Sequence-496,8.94941634241,26.4591439689,64.5914396887,0.0,0.0,7.39299610895,26.0700389105,65.3696498054,1.1673151751,0.0,8.94941634241,24.9027237354,66.1478599222,0.0,0.0
CHR-Sequence-497,1.55642023346,19.8443579767,76.6536964981,1.94552529183,0.0,0.778210116732,13.6186770428,84.8249027237,0.778210116732,0.0,3.89105058366,18.6770428016,76.6536964981,0.778210116732,0.0
CHR-Sequence-498,0.0,9.72762645914,89.1050583658,1.1673151751,0.0,0.778210116732,5.83657587549,91.439688716,1.94552529183,0.0,0.389105058366,17.5097276265,81.7120622568,0.389105058366,0.0
CHR-Sequence-500,3.89105058366,25.2918287938,70.8171206226,0.0,0.0,3.89105058366,15.5642023346,79.766536965,0.778210116732,0.0,4.66926070039,23.3463035019,71.9844357977,0.0,0.0
CHR-Sequence-501,2.72373540856,21.4007782101,74.7081712062,1.1673151751,0.0,2.33463035019,17.1206225681,79.766536965,0.778210116732,0.0,5.05836575875,24.513618677,70.4280155642,0.0,0.0
CHR-Sequence-503,14.3968871595,34.2412451362,50.5836575875,0.778210116732,0.0,10.1167315175,29.9610894942,59.1439688716,0.389105058366,0.389105058366,17.5097276265,33.4630350195,48.6381322957,0.389105058366,0.0
CHR-Sequence-507,14.7859922179,27.626459144,56.8093385214,0.778210116732,0.0,11.2840466926,28.4046692607,59.53307393,0.389105058366,0.389105058366,15.1750972763,35.4085603113,48.6381322957,0.389105058366,0.389105058366
CHR-Sequence-508,12.4513618677,31.5175097276,55.6420233463,0.389105058366,0.0,9.72762645914,30.3501945525,59.1439688716,0.389105058366,0.389105058366,8.17120622568,37.7431906615,53.6964980545,0.389105058366,0.0
CHR-Sequence-510,1.55642023346,15.5642023346,81.7120622568,1.1673151751,0.0,1.1673151751,15.953307393,82.4902723735,0.389105058366,0.0,1.1673151751,20.233463035,78.2101167315,0.0,0.389105058366
CHR-Sequence-513,1.1673151751,8.94941634241,89.1050583658,0.778210116732,0.0,0.0,6.61478599222,92.9961089494,0.389105058366,0.0,1.1673151751,14.3968871595,84.046692607,0.389105058366,0.0
CHR-Sequence-515,0.0,2.72373540856,95.3307392996,1.94552529183,0.0,0.0,2.33463035019,95.3307392996,2.33463035019,0.0,0.0,3.89105058366,96.1089494163,0.0,0.0
CHR-Sequence-517,13.6186770428,26.4591439689,58.7548638132,0.778210116732,0.389105058366,11.2840466926,28.0155642023,59.9221789883,0.389105058366,0.389105058366,11.673151751,33.8521400778,54.4747081712,0.0,0.0
CHR-Sequence-519,0.778210116732,17.8988326848,80.5447470817,0.778210116732,0.0,1.1673151751,15.5642023346,82.4902723735,0.778210116732,0.0,1.55642023346,19.0661478599,78.9883268482,0.389105058366,0.0
CHR-Sequence-520,0.778210116732,20.6225680934,78.2101167315,0.389105058366,0.0,1.55642023346,15.5642023346,82.1011673152,0.389105058366,0.389105058366,1.94552529183,20.233463035,77.8210116732,0.0,0.0
CHR-Sequence-521,11.2840466926,35.4085603113,52.9182879377,0.389105058366,0.0,14.0077821012,29.5719844358,55.2529182879,0.778210116732,0.389105058366,8.94941634241,34.2412451362,56.8093385214,0.0,0.0
CHR-Sequence-522,3.11284046693,22.1789883268,74.3190661479,0.389105058366,0.0,3.11284046693,18.6770428016,77.8210116732,0.389105058366,0.0,4.28015564202,28.0155642023,67.7042801556,0.0,0.0
CHR-Sequence-523,6.61478599222,33.4630350195,59.1439688716,0.778210116732,0.0,3.11284046693,24.513618677,72.373540856,0.0,0.0,8.94941634241,38.1322957198,52.9182879377,0.0,0.0
CHR-Sequence-524,1.94552529183,18.2879377432,79.766536965,0.0,0.0,0.0,14.3968871595,85.6031128405,0.0,0.0,1.94552529183,17.8988326848,79.3774319066,0.778210116732,0.0
CHR-Sequence-525,7.39299610895,29.9610894942,62.6459143969,0.0,0.0,10.1167315175,24.1245136187,65.7587548638,0.0,0.0,7.39299610895,34.2412451362,58.3657587549,0.0,0.0
CHR-Sequence-527,3.89105058366,27.2373540856,68.8715953307,0.0,0.0,2.33463035019,19.0661478599,77.4319066148,1.1673151751,0.0,3.11284046693,29.9610894942,66.1478599222,0.778210116732,0.0
CHR-Sequence-534,3.50194552529,28.7937743191,67.7042801556,0.0,0.0,3.50194552529,19.0661478599,77.4319066148,0.0,0.0,4.28015564202,33.8521400778,61.8677042802,0.0,0.0
CHR-Sequence-535,6.22568093385,30.7392996109,63.0350194553,0.0,0.0,3.89105058366,22.9571984436,73.1517509728,0.0,0.0,8.94941634241,36.9649805447,54.0856031128,0.0,0.0
CHR-Sequence-536,5.05836575875,24.1245136187,70.0389105058,0.778210116732,0.0,2.33463035019,12.8404669261,82.4902723735,2.33463035019,0.0,6.61478599222,28.4046692607,64.9805447471,0.0,0.0
CHR-Sequence-538,5.44747081712,28.7937743191,64.2023346304,1.55642023346,0.0,3.89105058366,20.6225680934,75.0972762646,0.389105058366,0.0,5.05836575875,33.8521400778,60.3112840467,0.778210116732,0.0
CHR-Sequence-539,5.05836575875,21.7898832685,72.373540856,0.778210116732,0.0,3.50194552529,21.4007782101,73.9299610895,1.1673151751,0.0,3.11284046693,22.5680933852,73.5408560311,0.778210116732,0.0
CHR-Sequence-540,1.94552529183,20.6225680934,76.6536964981,0.778210116732,0.0,1.55642023346,17.8988326848,80.1556420233,0.389105058366,0.0,1.55642023346,22.9571984436,75.0972762646,0.389105058366,0.0
CHR-Sequence-541,1.94552529183,22.1789883268,75.0972762646,0.778210116732,0.0,0.778210116732,20.6225680934,77.4319066148,1.1673151751,0.0,3.11284046693,21.4007782101,75.0972762646,0.389105058366,0.0
CHR-Sequence-543,7.78210116732,24.513618677,67.7042801556,0.0,0.0,9.33852140078,28.7937743191,61.4785992218,0.389105058366,0.0,5.83657587549,25.2918287938,68.8715953307,0.0,0.0
CHR-Sequence-547,0.0,1.1673151751,97.6653696498,1.1673151751,0.0,0.0,0.389105058366,98.0544747082,1.55642023346,0.0,0.0,1.94552529183,98.0544747082,0.0,0.0
CHR-Sequence-551,10.8949416342,28.0155642023,59.9221789883,1.1673151751,0.0,5.05836575875,23.3463035019,71.5953307393,0.0,0.0,10.1167315175,31.5175097276,58.3657587549,0.0,0.0
CHR-Sequence-552,3.50194552529,29.1828793774,67.3151750973,0.0,0.0,3.89105058366,18.6770428016,76.2645914397,1.1673151751,0.0,3.89105058366,30.7392996109,65.3696498054,0.0,0.0
CHR-Sequence-553,15.1750972763,37.7431906615,46.6926070039,0.389105058366,0.0,12.4513618677,31.906614786,54.4747081712,0.778210116732,0.389105058366,15.5642023346,39.2996108949,45.1361867704,0.0,0.0
CHR-Sequence-555,17.5097276265,33.8521400778,48.6381322957,0.0,0.0,14.3968871595,27.2373540856,57.5875486381,0.389105058366,0.389105058366,18.6770428016,33.4630350195,47.859922179,0.0,0.0
CHR-Sequence-556,6.22568093385,28.7937743191,64.9805447471,0.0,0.0,2.33463035019,23.7354085603,72.7626459144,1.1673151751,0.0,7.78210116732,28.4046692607,62.6459143969,1.1673151751,0.0
CHR-Sequence-561,7.39299610895,26.4591439689,65.7587548638,0.389105058366,0.0,2.72373540856,26.8482490272,70.4280155642,0.0,0.0,7.78210116732,30.7392996109,61.0894941634,0.389105058366,0.0
CHR-Sequence-562,8.17120622568,27.626459144,64.2023346304,0.0,0.0,6.61478599222,30.3501945525,63.0350194553,0.0,0.0,7.00389105058,30.3501945525,61.4785992218,1.1673151751,0.0
CHR-Sequence-563,0.0,0.0,97.6653696498,1.55642023346,0.778210116732,0.0,0.778210116732,95.3307392996,3.89105058366,0.0,0.0,1.1673151751,98.4435797665,0.389105058366,0.0
CHR-Sequence-564,0.389105058366,2.72373540856,95.719844358,0.0,1.1673151751,0.0,4.66926070039,94.5525291829,0.778210116732,0.0,2.33463035019,3.50194552529,93.3852140078,0.778210116732,0.0
CHR-Sequence-565,10.5058365759,30.7392996109,58.3657587549,0.389105058366,0.0,9.33852140078,24.1245136187,66.1478599222,0.389105058366,0.0,9.33852140078,33.4630350195,56.8093385214,0.389105058366,0.0
CHR-Sequence-566,7.00389105058,24.1245136187,68.4824902724,0.389105058366,0.0,2.72373540856,19.4552529183,77.4319066148,0.389105058366,0.0,7.00389105058,24.9027237354,67.7042801556,0.389105058366,0.0
