indexSequence,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-Sequence-465,0.0,17.0542635659,82.1705426357,0.0,0.77519379845,1.5503875969,13.9534883721,84.496124031,0.0,0.0,1.5503875969,24.8062015504,73.6434108527,0.0,0.0
CHR-Sequence-476,0.0,0.77519379845,96.8992248062,2.32558139535,0.0,0.77519379845,6.97674418605,87.5968992248,3.87596899225,0.77519379845,1.5503875969,17.0542635659,80.6201550388,0.77519379845,0.0
CHR-Sequence-477,3.1007751938,14.7286821705,81.3953488372,0.77519379845,0.0,3.1007751938,20.1550387597,75.9689922481,0.77519379845,0.0,6.97674418605,27.1317829457,65.8914728682,0.0,0.0
CHR-Sequence-478,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,0.77519379845,17.8294573643,80.6201550388,0.77519379845,0.0,3.87596899225,27.1317829457,67.4418604651,0.77519379845,0.77519379845
CHR-Sequence-481,2.32558139535,22.480620155,74.4186046512,0.0,0.77519379845,6.97674418605,20.9302325581,69.7674418605,1.5503875969,0.77519379845,9.3023255814,30.2325581395,59.6899224806,0.77519379845,0.0
CHR-Sequence-484,0.0,4.6511627907,95.3488372093,0.0,0.0,0.77519379845,3.1007751938,93.7984496124,2.32558139535,0.0,0.77519379845,7.7519379845,89.9224806202,1.5503875969,0.0
CHR-Sequence-485,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,6.2015503876,24.8062015504,68.2170542636,0.77519379845,0.0,10.8527131783,32.5581395349,56.5891472868,0.0,0.0
CHR-Sequence-490,0.77519379845,15.503875969,82.9457364341,0.0,0.77519379845,3.87596899225,26.3565891473,68.2170542636,1.5503875969,0.0,7.7519379845,31.7829457364,60.4651162791,0.0,0.0
CHR-Sequence-494,0.0,3.87596899225,96.1240310078,0.0,0.0,0.77519379845,4.6511627907,93.7984496124,0.77519379845,0.0,0.0,10.8527131783,87.5968992248,1.5503875969,0.0
CHR-Sequence-495,1.5503875969,21.7054263566,75.9689922481,0.77519379845,0.0,4.6511627907,26.3565891473,68.2170542636,0.77519379845,0.0,10.8527131783,34.8837209302,54.2635658915,0.0,0.0
CHR-Sequence-497,0.77519379845,14.7286821705,83.7209302326,0.77519379845,0.0,1.5503875969,20.9302325581,75.1937984496,2.32558139535,0.0,6.2015503876,23.2558139535,69.7674418605,0.77519379845,0.0
CHR-Sequence-498,0.77519379845,14.7286821705,83.7209302326,0.0,0.77519379845,2.32558139535,25.5813953488,71.3178294574,0.77519379845,0.0,6.97674418605,37.984496124,55.0387596899,0.0,0.0
CHR-Sequence-500,0.77519379845,20.1550387597,78.2945736434,0.0,0.77519379845,2.32558139535,24.8062015504,72.0930232558,0.77519379845,0.0,10.0775193798,31.007751938,58.9147286822,0.0,0.0
CHR-Sequence-507,0.77519379845,10.8527131783,87.5968992248,0.77519379845,0.0,1.5503875969,15.503875969,82.1705426357,0.77519379845,0.0,2.32558139535,34.8837209302,61.2403100775,0.77519379845,0.77519379845
CHR-Sequence-510,2.32558139535,23.2558139535,72.8682170543,0.77519379845,0.77519379845,5.42635658915,31.7829457364,61.2403100775,1.5503875969,0.0,11.6279069767,27.9069767442,59.6899224806,0.77519379845,0.0
CHR-Sequence-513,1.5503875969,20.1550387597,75.9689922481,2.32558139535,0.0,6.97674418605,21.7054263566,69.7674418605,1.5503875969,0.0,13.1782945736,36.4341085271,50.3875968992,0.0,0.0
CHR-Sequence-515,0.77519379845,10.0775193798,88.3720930233,0.77519379845,0.0,3.1007751938,10.0775193798,86.0465116279,0.77519379845,0.0,5.42635658915,26.3565891473,68.2170542636,0.0,0.0
CHR-Sequence-517,0.0,17.0542635659,82.1705426357,0.77519379845,0.0,1.5503875969,21.7054263566,75.9689922481,0.77519379845,0.0,3.87596899225,38.7596899225,56.5891472868,0.77519379845,0.0
CHR-Sequence-519,0.0,19.3798449612,79.8449612403,0.77519379845,0.0,1.5503875969,23.2558139535,74.4186046512,0.77519379845,0.0,3.87596899225,35.6589147287,60.4651162791,0.0,0.0
CHR-Sequence-521,3.1007751938,23.2558139535,72.8682170543,0.77519379845,0.0,0.77519379845,27.9069767442,69.7674418605,1.5503875969,0.0,2.32558139535,30.2325581395,67.4418604651,0.0,0.0
CHR-Sequence-525,0.0,6.97674418605,92.2480620155,0.77519379845,0.0,0.0,6.2015503876,92.2480620155,1.5503875969,0.0,0.0,18.6046511628,80.6201550388,0.77519379845,0.0
CHR-Sequence-527,3.1007751938,21.7054263566,73.6434108527,1.5503875969,0.0,0.77519379845,20.9302325581,76.7441860465,0.77519379845,0.77519379845,3.87596899225,34.1085271318,61.2403100775,0.77519379845,0.0
CHR-Sequence-538,0.77519379845,14.7286821705,84.496124031,0.0,0.0,0.0,20.1550387597,78.2945736434,1.5503875969,0.0,3.87596899225,29.4573643411,65.1162790698,1.5503875969,0.0
CHR-Sequence-547,0.77519379845,24.0310077519,74.4186046512,0.77519379845,0.0,3.87596899225,32.5581395349,62.7906976744,0.77519379845,0.0,12.4031007752,36.4341085271,51.1627906977,0.0,0.0
CHR-Sequence-551,1.5503875969,19.3798449612,77.519379845,0.77519379845,0.77519379845,3.87596899225,22.480620155,72.8682170543,0.77519379845,0.0,6.97674418605,29.4573643411,63.5658914729,0.0,0.0
CHR-Sequence-553,1.5503875969,18.6046511628,78.2945736434,0.77519379845,0.77519379845,3.87596899225,24.0310077519,71.3178294574,0.77519379845,0.0,7.7519379845,38.7596899225,53.488372093,0.0,0.0
CHR-Sequence-555,0.77519379845,5.42635658915,93.7984496124,0.0,0.0,0.0,4.6511627907,92.2480620155,3.1007751938,0.0,0.0,6.2015503876,93.7984496124,0.0,0.0
CHR-Sequence-566,0.77519379845,19.3798449612,78.2945736434,1.5503875969,0.0,0.0,19.3798449612,79.8449612403,0.77519379845,0.0,0.0,27.1317829457,72.8682170543,0.0,0.0
CHR-Sequence-574,0.77519379845,17.8294573643,81.3953488372,0.0,0.0,0.77519379845,14.7286821705,84.496124031,0.0,0.0,2.32558139535,12.4031007752,85.2713178295,0.0,0.0
CHR-Sequence-577,0.0,11.6279069767,86.0465116279,2.32558139535,0.0,2.32558139535,15.503875969,81.3953488372,0.77519379845,0.0,2.32558139535,30.2325581395,67.4418604651,0.0,0.0
CHR-Sequence-578,1.5503875969,13.1782945736,85.2713178295,0.0,0.0,0.0,23.2558139535,75.9689922481,0.77519379845,0.0,1.5503875969,32.5581395349,65.8914728682,0.0,0.0
CHR-Sequence-580,1.5503875969,17.8294573643,79.0697674419,1.5503875969,0.0,4.6511627907,25.5813953488,68.992248062,0.77519379845,0.0,8.52713178295,40.3100775194,51.1627906977,0.0,0.0
CHR-Sequence-590,1.5503875969,17.8294573643,80.6201550388,0.0,0.0,0.0,19.3798449612,80.6201550388,0.0,0.0,2.32558139535,26.3565891473,71.3178294574,0.0,0.0
CHR-Sequence-593,1.5503875969,17.0542635659,80.6201550388,0.77519379845,0.0,2.32558139535,19.3798449612,75.1937984496,3.1007751938,0.0,6.2015503876,28.6821705426,65.1162790698,0.0,0.0
CHR-Sequence-595,3.1007751938,21.7054263566,74.4186046512,0.0,0.77519379845,7.7519379845,23.2558139535,68.2170542636,0.77519379845,0.0,12.4031007752,34.8837209302,52.7131782946,0.0,0.0
CHR-Sequence-597,0.0,0.0,100.0,0.0,0.0,0.0,5.42635658915,92.2480620155,1.5503875969,0.77519379845,0.77519379845,14.7286821705,84.496124031,0.0,0.0
CHR-Sequence-598,0.0,8.52713178295,90.6976744186,0.77519379845,0.0,0.77519379845,20.9302325581,78.2945736434,0.0,0.0,3.87596899225,31.7829457364,63.5658914729,0.77519379845,0.0
CHR-Sequence-600,0.77519379845,13.9534883721,85.2713178295,0.0,0.0,1.5503875969,17.0542635659,80.6201550388,0.77519379845,0.0,1.5503875969,30.2325581395,67.4418604651,0.77519379845,0.0
CHR-Sequence-602,0.77519379845,13.9534883721,85.2713178295,0.0,0.0,3.1007751938,17.0542635659,78.2945736434,1.5503875969,0.0,4.6511627907,29.4573643411,65.8914728682,0.0,0.0
CHR-Sequence-604,2.32558139535,18.6046511628,77.519379845,1.5503875969,0.0,3.1007751938,17.8294573643,77.519379845,1.5503875969,0.0,8.52713178295,29.4573643411,62.015503876,0.0,0.0
CHR-Sequence-606,3.1007751938,17.0542635659,79.0697674419,0.77519379845,0.0,3.1007751938,28.6821705426,67.4418604651,0.77519379845,0.0,6.2015503876,37.984496124,55.8139534884,0.0,0.0
CHR-Sequence-607,1.5503875969,15.503875969,79.8449612403,3.1007751938,0.0,0.77519379845,21.7054263566,76.7441860465,0.77519379845,0.0,3.87596899225,25.5813953488,69.7674418605,0.77519379845,0.0
CHR-Sequence-609,1.5503875969,20.1550387597,77.519379845,0.77519379845,0.0,3.87596899225,22.480620155,73.6434108527,0.0,0.0,10.0775193798,34.1085271318,55.8139534884,0.0,0.0
CHR-Sequence-610,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0,5.42635658915,26.3565891473,67.4418604651,0.77519379845,0.0,11.6279069767,34.8837209302,53.488372093,0.0,0.0
CHR-Sequence-611,0.0,11.6279069767,87.5968992248,0.0,0.77519379845,0.0,17.0542635659,82.9457364341,0.0,0.0,0.77519379845,32.5581395349,66.6666666667,0.0,0.0
CHR-Sequence-616,2.32558139535,21.7054263566,75.1937984496,0.0,0.77519379845,2.32558139535,27.9069767442,68.2170542636,1.5503875969,0.0,6.97674418605,37.2093023256,54.2635658915,1.5503875969,0.0
CHR-Sequence-617,0.77519379845,21.7054263566,76.7441860465,0.77519379845,0.0,4.6511627907,21.7054263566,72.8682170543,0.77519379845,0.0,6.97674418605,38.7596899225,53.488372093,0.77519379845,0.0
CHR-Sequence-621,2.32558139535,24.0310077519,72.8682170543,0.77519379845,0.0,5.42635658915,18.6046511628,75.1937984496,0.77519379845,0.0,6.2015503876,24.0310077519,69.7674418605,0.0,0.0
CHR-Sequence-633,2.32558139535,24.0310077519,72.8682170543,0.77519379845,0.0,5.42635658915,18.6046511628,75.1937984496,0.77519379845,0.0,6.2015503876,24.0310077519,69.7674418605,0.0,0.0
CHR-Sequence-634,0.77519379845,21.7054263566,75.1937984496,2.32558139535,0.0,3.1007751938,17.8294573643,77.519379845,1.5503875969,0.0,3.1007751938,31.7829457364,65.1162790698,0.0,0.0
CHR-Sequence-635,0.0,16.2790697674,82.1705426357,0.77519379845,0.77519379845,3.1007751938,15.503875969,79.8449612403,1.5503875969,0.0,6.2015503876,25.5813953488,67.4418604651,0.77519379845,0.0
CHR-Sequence-638,0.77519379845,20.1550387597,78.2945736434,0.77519379845,0.0,3.87596899225,24.0310077519,71.3178294574,0.77519379845,0.0,7.7519379845,31.7829457364,60.4651162791,0.0,0.0
CHR-Sequence-640,0.0,4.6511627907,94.5736434109,0.77519379845,0.0,0.0,10.0775193798,89.1472868217,0.77519379845,0.0,0.0,19.3798449612,80.6201550388,0.0,0.0
CHR-Sequence-665,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,2.32558139535,19.3798449612,76.7441860465,1.5503875969,0.0,3.1007751938,26.3565891473,70.5426356589,0.0,0.0
CHR-Sequence-668,0.77519379845,18.6046511628,79.8449612403,0.77519379845,0.0,0.77519379845,23.2558139535,75.1937984496,0.77519379845,0.0,3.87596899225,31.007751938,65.1162790698,0.0,0.0
CHR-Sequence-669,0.0,11.6279069767,88.3720930233,0.0,0.0,0.77519379845,10.8527131783,87.5968992248,0.77519379845,0.0,3.1007751938,27.1317829457,69.7674418605,0.0,0.0
CHR-Sequence-672,1.5503875969,11.6279069767,86.0465116279,0.77519379845,0.0,2.32558139535,13.9534883721,82.9457364341,0.77519379845,0.0,2.32558139535,17.8294573643,79.8449612403,0.0,0.0
CHR-Sequence-673,0.0,2.32558139535,96.8992248062,0.77519379845,0.0,0.0,6.2015503876,91.4728682171,1.5503875969,0.77519379845,0.77519379845,20.9302325581,78.2945736434,0.0,0.0
CHR-Sequence-687,2.32558139535,17.8294573643,79.0697674419,0.0,0.77519379845,2.32558139535,21.7054263566,75.9689922481,0.0,0.0,6.2015503876,37.984496124,55.8139534884,0.0,0.0
CHR-Sequence-688,0.0,10.8527131783,88.3720930233,0.77519379845,0.0,0.77519379845,13.9534883721,85.2713178295,0.0,0.0,1.5503875969,17.8294573643,80.6201550388,0.0,0.0
CHR-Sequence-702,0.0,10.0775193798,89.1472868217,0.77519379845,0.0,0.77519379845,18.6046511628,79.8449612403,0.77519379845,0.0,3.1007751938,31.007751938,65.8914728682,0.0,0.0
CHR-Sequence-709,0.0,13.9534883721,85.2713178295,0.77519379845,0.0,1.5503875969,13.9534883721,84.496124031,0.0,0.0,1.5503875969,27.1317829457,71.3178294574,0.0,0.0
CHR-Sequence-714,0.0,11.6279069767,87.5968992248,0.77519379845,0.0,0.77519379845,16.2790697674,81.3953488372,1.5503875969,0.0,4.6511627907,25.5813953488,68.992248062,0.77519379845,0.0
CHR-Sequence-716,0.0,0.77519379845,98.4496124031,0.77519379845,0.0,0.0,0.77519379845,97.6744186047,1.5503875969,0.0,0.0,6.97674418605,91.4728682171,0.77519379845,0.77519379845
CHR-Sequence-717,0.0,17.8294573643,81.3953488372,0.77519379845,0.0,3.1007751938,20.1550387597,75.9689922481,0.77519379845,0.0,6.97674418605,32.5581395349,60.4651162791,0.0,0.0
CHR-Sequence-719,2.32558139535,16.2790697674,80.6201550388,0.77519379845,0.0,2.32558139535,17.0542635659,79.8449612403,0.77519379845,0.0,3.87596899225,22.480620155,72.8682170543,0.77519379845,0.0
CHR-Sequence-730,0.0,5.42635658915,94.5736434109,0.0,0.0,0.0,10.0775193798,86.8217054264,3.1007751938,0.0,1.5503875969,13.9534883721,84.496124031,0.0,0.0
CHR-Sequence-739,0.0,5.42635658915,94.5736434109,0.0,0.0,0.77519379845,3.1007751938,93.7984496124,1.5503875969,0.77519379845,2.32558139535,15.503875969,82.1705426357,0.0,0.0
CHR-Sequence-745,0.0,3.1007751938,95.3488372093,1.5503875969,0.0,2.32558139535,6.97674418605,87.5968992248,2.32558139535,0.77519379845,3.1007751938,20.1550387597,75.1937984496,1.5503875969,0.0
CHR-Sequence-751,0.0,8.52713178295,91.4728682171,0.0,0.0,4.6511627907,19.3798449612,73.6434108527,2.32558139535,0.0,6.97674418605,26.3565891473,66.6666666667,0.0,0.0
CHR-Sequence-766,0.0,12.4031007752,87.5968992248,0.0,0.0,4.6511627907,17.0542635659,77.519379845,0.77519379845,0.0,8.52713178295,25.5813953488,65.8914728682,0.0,0.0
CHR-Sequence-773,0.0,15.503875969,82.9457364341,1.5503875969,0.0,0.77519379845,21.7054263566,75.9689922481,1.5503875969,0.0,1.5503875969,34.8837209302,63.5658914729,0.0,0.0
CHR-Sequence-774,3.1007751938,21.7054263566,74.4186046512,0.77519379845,0.0,3.1007751938,19.3798449612,76.7441860465,0.77519379845,0.0,5.42635658915,31.007751938,63.5658914729,0.0,0.0
CHR-Sequence-780,0.0,7.7519379845,92.2480620155,0.0,0.0,0.0,8.52713178295,89.9224806202,1.5503875969,0.0,0.0,23.2558139535,76.7441860465,0.0,0.0
CHR-Sequence-788,0.77519379845,14.7286821705,83.7209302326,0.77519379845,0.0,2.32558139535,13.1782945736,84.496124031,0.0,0.0,3.87596899225,21.7054263566,74.4186046512,0.0,0.0
CHR-Sequence-789,0.0,8.52713178295,90.6976744186,0.77519379845,0.0,0.0,10.0775193798,89.9224806202,0.0,0.0,0.77519379845,15.503875969,83.7209302326,0.0,0.0
CHR-Sequence-790,2.32558139535,13.9534883721,83.7209302326,0.0,0.0,2.32558139535,13.1782945736,83.7209302326,0.77519379845,0.0,4.6511627907,29.4573643411,65.8914728682,0.0,0.0
CHR-Sequence-791,0.77519379845,17.8294573643,81.3953488372,0.0,0.0,3.87596899225,14.7286821705,81.3953488372,0.0,0.0,3.1007751938,28.6821705426,68.2170542636,0.0,0.0
CHR-Sequence-798,0.77519379845,11.6279069767,87.5968992248,0.0,0.0,1.5503875969,15.503875969,82.9457364341,0.0,0.0,3.87596899225,25.5813953488,70.5426356589,0.0,0.0
CHR-Sequence-805,0.77519379845,12.4031007752,86.0465116279,0.77519379845,0.0,0.0,24.0310077519,75.9689922481,0.0,0.0,4.6511627907,28.6821705426,66.6666666667,0.0,0.0
CHR-Sequence-806,0.0,0.77519379845,98.4496124031,0.77519379845,0.0,0.0,5.42635658915,90.6976744186,3.1007751938,0.77519379845,0.0,13.9534883721,85.2713178295,0.77519379845,0.0
CHR-Sequence-811,1.5503875969,11.6279069767,85.2713178295,1.5503875969,0.0,7.7519379845,8.52713178295,82.1705426357,1.5503875969,0.0,7.7519379845,13.1782945736,79.0697674419,0.0,0.0
CHR-Sequence-824,0.0,17.8294573643,81.3953488372,0.0,0.77519379845,5.42635658915,24.0310077519,68.992248062,0.0,1.5503875969,9.3023255814,30.2325581395,60.4651162791,0.0,0.0
CHR-Sequence-834,1.5503875969,10.8527131783,87.5968992248,0.0,0.0,3.1007751938,20.9302325581,75.1937984496,0.77519379845,0.0,6.2015503876,33.3333333333,59.6899224806,0.77519379845,0.0
CHR-Sequence-839,2.32558139535,17.0542635659,79.8449612403,0.77519379845,0.0,5.42635658915,18.6046511628,75.9689922481,0.0,0.0,11.6279069767,37.2093023256,51.1627906977,0.0,0.0
CHR-Sequence-845,2.32558139535,31.007751938,65.1162790698,0.77519379845,0.77519379845,2.32558139535,21.7054263566,75.1937984496,0.77519379845,0.0,3.87596899225,29.4573643411,66.6666666667,0.0,0.0
CHR-Sequence-848,0.0,17.0542635659,82.9457364341,0.0,0.0,0.0,17.8294573643,81.3953488372,0.77519379845,0.0,5.42635658915,25.5813953488,68.2170542636,0.77519379845,0.0
CHR-Sequence-854,0.0,10.0775193798,89.1472868217,0.77519379845,0.0,2.32558139535,10.8527131783,83.7209302326,3.1007751938,0.0,3.87596899225,24.8062015504,71.3178294574,0.0,0.0
CHR-Sequence-860,0.77519379845,10.8527131783,87.5968992248,0.77519379845,0.0,3.87596899225,23.2558139535,71.3178294574,0.77519379845,0.77519379845,6.97674418605,37.2093023256,55.0387596899,0.77519379845,0.0
CHR-Sequence-865,0.0,9.3023255814,89.9224806202,0.77519379845,0.0,4.6511627907,18.6046511628,74.4186046512,2.32558139535,0.0,6.2015503876,28.6821705426,65.1162790698,0.0,0.0
CHR-Sequence-868,0.0,17.8294573643,82.1705426357,0.0,0.0,1.5503875969,20.9302325581,75.1937984496,2.32558139535,0.0,3.87596899225,33.3333333333,62.015503876,0.77519379845,0.0
CHR-Sequence-873,0.77519379845,17.8294573643,79.8449612403,1.5503875969,0.0,3.1007751938,31.007751938,65.1162790698,0.77519379845,0.0,10.0775193798,30.2325581395,59.6899224806,0.0,0.0
CHR-Sequence-874,0.0,16.2790697674,82.9457364341,0.77519379845,0.0,1.5503875969,18.6046511628,77.519379845,2.32558139535,0.0,6.2015503876,37.2093023256,56.5891472868,0.0,0.0
CHR-Sequence-879,0.0,17.0542635659,81.3953488372,1.5503875969,0.0,3.1007751938,21.7054263566,72.8682170543,2.32558139535,0.0,3.87596899225,27.1317829457,68.992248062,0.0,0.0
CHR-Sequence-882,0.77519379845,8.52713178295,89.9224806202,0.77519379845,0.0,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,5.42635658915,27.1317829457,67.4418604651,0.0,0.0
CHR-Sequence-884,0.77519379845,13.1782945736,86.0465116279,0.0,0.0,0.0,16.2790697674,82.1705426357,1.5503875969,0.0,4.6511627907,33.3333333333,62.015503876,0.0,0.0
CHR-Sequence-885,0.0,20.1550387597,79.8449612403,0.0,0.0,0.77519379845,22.480620155,76.7441860465,0.0,0.0,0.77519379845,17.8294573643,81.3953488372,0.0,0.0
CHR-Sequence-891,0.0,17.8294573643,80.6201550388,1.5503875969,0.0,1.5503875969,20.9302325581,76.7441860465,0.77519379845,0.0,6.2015503876,34.1085271318,59.6899224806,0.0,0.0
CHR-Sequence-892,0.0,3.1007751938,96.1240310078,0.77519379845,0.0,0.0,7.7519379845,90.6976744186,1.5503875969,0.0,1.5503875969,24.0310077519,72.8682170543,1.5503875969,0.0
CHR-Sequence-900,3.87596899225,17.0542635659,75.9689922481,2.32558139535,0.77519379845,3.87596899225,22.480620155,71.3178294574,1.5503875969,0.77519379845,10.0775193798,28.6821705426,61.2403100775,0.0,0.0
CHR-Sequence-901,1.5503875969,18.6046511628,79.0697674419,0.77519379845,0.0,0.77519379845,23.2558139535,75.9689922481,0.0,0.0,2.32558139535,33.3333333333,64.3410852713,0.0,0.0
CHR-Sequence-902,3.87596899225,13.1782945736,82.1705426357,0.0,0.77519379845,6.2015503876,25.5813953488,67.4418604651,0.77519379845,0.0,11.6279069767,34.1085271318,53.488372093,0.77519379845,0.0
CHR-Sequence-917,0.77519379845,7.7519379845,89.1472868217,2.32558139535,0.0,3.1007751938,12.4031007752,84.496124031,0.0,0.0,3.87596899225,22.480620155,72.8682170543,0.77519379845,0.0
CHR-Sequence-921,0.0,3.87596899225,95.3488372093,0.77519379845,0.0,0.0,5.42635658915,91.4728682171,2.32558139535,0.77519379845,0.0,11.6279069767,88.3720930233,0.0,0.0
CHR-Sequence-930,0.77519379845,23.2558139535,75.1937984496,0.0,0.77519379845,3.87596899225,21.7054263566,73.6434108527,0.77519379845,0.0,5.42635658915,32.5581395349,61.2403100775,0.77519379845,0.0
CHR-Sequence-939,2.32558139535,14.7286821705,81.3953488372,0.77519379845,0.77519379845,3.87596899225,25.5813953488,68.992248062,1.5503875969,0.0,5.42635658915,42.6356589147,51.9379844961,0.0,0.0
CHR-Sequence-941,0.0,3.87596899225,96.1240310078,0.0,0.0,0.0,1.5503875969,97.6744186047,0.77519379845,0.0,0.0,11.6279069767,88.3720930233,0.0,0.0
CHR-Sequence-942,0.0,1.5503875969,98.4496124031,0.0,0.0,0.0,7.7519379845,87.5968992248,2.32558139535,2.32558139535,0.77519379845,17.0542635659,81.3953488372,0.77519379845,0.0
CHR-Sequence-946,0.0,1.5503875969,98.4496124031,0.0,0.0,0.0,4.6511627907,92.2480620155,1.5503875969,1.5503875969,0.77519379845,17.8294573643,80.6201550388,0.77519379845,0.0
CHR-Sequence-959,0.0,25.5813953488,73.6434108527,0.0,0.77519379845,3.87596899225,25.5813953488,68.992248062,1.5503875969,0.0,3.1007751938,38.7596899225,57.3643410853,0.77519379845,0.0
CHR-Sequence-965,0.0,6.97674418605,93.023255814,0.0,0.0,0.0,8.52713178295,89.9224806202,1.5503875969,0.0,0.0,17.8294573643,82.1705426357,0.0,0.0
CHR-Sequence-966,1.5503875969,20.1550387597,76.7441860465,1.5503875969,0.0,3.87596899225,16.2790697674,77.519379845,2.32558139535,0.0,3.1007751938,31.7829457364,64.3410852713,0.77519379845,0.0
CHR-Sequence-976,0.0,3.87596899225,95.3488372093,0.77519379845,0.0,0.0,5.42635658915,93.023255814,1.5503875969,0.0,0.0,21.7054263566,77.519379845,0.77519379845,0.0
CHR-Sequence-983,0.77519379845,14.7286821705,82.9457364341,1.5503875969,0.0,0.0,23.2558139535,75.1937984496,1.5503875969,0.0,5.42635658915,33.3333333333,60.4651162791,0.77519379845,0.0
CHR-Sequence-995,0.0,10.0775193798,89.1472868217,0.77519379845,0.0,0.0,5.42635658915,92.2480620155,2.32558139535,0.0,0.0,1.5503875969,98.4496124031,0.0,0.0
CHR-Sequence-997,0.77519379845,14.7286821705,82.9457364341,1.5503875969,0.0,3.1007751938,14.7286821705,82.1705426357,0.0,0.0,6.97674418605,31.7829457364,61.2403100775,0.0,0.0
CHR-Sequence-1002,0.77519379845,6.2015503876,93.023255814,0.0,0.0,0.0,13.1782945736,85.2713178295,1.5503875969,0.0,0.77519379845,27.9069767442,70.5426356589,0.77519379845,0.0
CHR-Sequence-1008,0.77519379845,6.2015503876,93.023255814,0.0,0.0,0.0,13.1782945736,85.2713178295,0.77519379845,0.77519379845,1.5503875969,26.3565891473,71.3178294574,0.77519379845,0.0
CHR-Sequence-1020,0.0,10.0775193798,89.9224806202,0.0,0.0,0.0,9.3023255814,89.9224806202,0.77519379845,0.0,0.77519379845,13.9534883721,85.2713178295,0.0,0.0
CHR-Sequence-1025,0.77519379845,5.42635658915,93.023255814,0.77519379845,0.0,0.0,10.8527131783,87.5968992248,1.5503875969,0.0,0.0,19.3798449612,79.8449612403,0.77519379845,0.0
CHR-Sequence-1029,0.0,5.42635658915,94.5736434109,0.0,0.0,0.77519379845,14.7286821705,83.7209302326,0.77519379845,0.0,5.42635658915,23.2558139535,71.3178294574,0.0,0.0
CHR-Sequence-1037,0.0,13.1782945736,86.0465116279,0.77519379845,0.0,3.1007751938,17.0542635659,78.2945736434,1.5503875969,0.0,6.2015503876,34.1085271318,59.6899224806,0.0,0.0
CHR-Sequence-1045,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,2.32558139535,14.7286821705,81.3953488372,1.5503875969,0.0,3.1007751938,30.2325581395,66.6666666667,0.0,0.0
CHR-Sequence-1049,1.5503875969,18.6046511628,79.0697674419,0.77519379845,0.0,3.1007751938,19.3798449612,75.9689922481,1.5503875969,0.0,6.97674418605,25.5813953488,66.6666666667,0.77519379845,0.0
CHR-Sequence-1071,0.0,17.0542635659,81.3953488372,1.5503875969,0.0,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,0.0,34.8837209302,64.3410852713,0.77519379845,0.0
CHR-Sequence-1073,0.77519379845,17.8294573643,81.3953488372,0.0,0.0,0.77519379845,18.6046511628,80.6201550388,0.0,0.0,1.5503875969,36.4341085271,61.2403100775,0.77519379845,0.0
CHR-Sequence-1074,0.0,3.87596899225,96.1240310078,0.0,0.0,0.77519379845,4.6511627907,92.2480620155,2.32558139535,0.0,0.0,7.7519379845,92.2480620155,0.0,0.0
CHR-Sequence-1075,3.1007751938,24.0310077519,72.0930232558,0.0,0.77519379845,4.6511627907,27.1317829457,66.6666666667,1.5503875969,0.0,6.2015503876,44.1860465116,49.6124031008,0.0,0.0
CHR-Sequence-1090,0.0,12.4031007752,87.5968992248,0.0,0.0,1.5503875969,13.1782945736,85.2713178295,0.0,0.0,3.1007751938,24.0310077519,72.0930232558,0.77519379845,0.0
CHR-Sequence-1101,0.0,21.7054263566,77.519379845,0.77519379845,0.0,1.5503875969,27.9069767442,68.992248062,1.5503875969,0.0,6.2015503876,32.5581395349,60.4651162791,0.77519379845,0.0
CHR-Sequence-1110,1.5503875969,13.9534883721,82.9457364341,0.77519379845,0.77519379845,1.5503875969,18.6046511628,75.9689922481,3.1007751938,0.77519379845,6.2015503876,36.4341085271,57.3643410853,0.0,0.0
CHR-Sequence-1140,0.0,20.1550387597,79.8449612403,0.0,0.0,3.1007751938,18.6046511628,78.2945736434,0.0,0.0,4.6511627907,29.4573643411,65.1162790698,0.77519379845,0.0
CHR-Sequence-1146,0.0,19.3798449612,80.6201550388,0.0,0.0,3.1007751938,19.3798449612,76.7441860465,0.77519379845,0.0,6.2015503876,29.4573643411,64.3410852713,0.0,0.0
CHR-Sequence-1168,3.1007751938,19.3798449612,76.7441860465,0.77519379845,0.0,2.32558139535,20.1550387597,77.519379845,0.0,0.0,3.87596899225,37.984496124,58.1395348837,0.0,0.0
CHR-Sequence-1170,0.0,13.9534883721,83.7209302326,2.32558139535,0.0,0.77519379845,10.8527131783,86.0465116279,1.5503875969,0.77519379845,3.1007751938,27.1317829457,68.992248062,0.0,0.77519379845
CHR-Sequence-1176,0.0,8.52713178295,89.9224806202,1.5503875969,0.0,0.77519379845,11.6279069767,83.7209302326,3.1007751938,0.77519379845,2.32558139535,24.0310077519,73.6434108527,0.0,0.0
